INFO  2016-03-20 14:55:23,058  5364ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
DEBUG 2016-03-28 16:52:54,173  6408ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-28 16:52:54,685  6919ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-28 16:52:55,143  7378ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
INFO  2016-03-28 16:55:19,195  2294ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-28 16:55:20,065  3163ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-28 16:55:20,126  3225ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-28 16:55:20,131  3230ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-28 16:55:20,132  3230ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-28 16:55:20,132  3230ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-28 16:55:20,132  3230ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-28 16:55:20,132  3230ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-28 16:55:20,133  3232ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-28 16:55:20,133  3232ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-28 16:55:20,133  3232ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-28 16:55:20,160  3258ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-28 16:55:20,747  3846ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-28 16:55:20,770  3868ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-28 16:55:20,809  3907ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-28 16:55:20,839  3937ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-28 16:55:20,845  3943ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-28 16:55:20,856  3955ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-28 16:55:20,878  3977ms Worker                 Log                - Background process 'Worker #23a5602d' started.
DEBUG 2016-03-28 16:55:20,899  3997ms Worker                 Log                - Background process 'Worker #de060946' started.
DEBUG 2016-03-28 16:55:20,905  4003ms Worker                 Log                - Background process 'Worker #1a22da65' started.
DEBUG 2016-03-28 16:55:20,933  4031ms Worker                 Log                - Background process 'Worker #c319d4d7' started.
DEBUG 2016-03-28 16:55:20,933  4031ms Worker                 Log                - Background process 'Worker #70ba926b' started.
DEBUG 2016-03-28 16:55:20,939  4037ms Worker                 Log                - Background process 'Worker #310e280f' started.
DEBUG 2016-03-28 16:55:20,961  4060ms Worker                 Log                - Background process 'Worker #2c280b6e' started.
DEBUG 2016-03-28 16:55:20,985  4084ms Worker                 Log                - Background process 'Worker #106dd17b' started.
DEBUG 2016-03-28 16:55:21,011  4110ms Worker                 Log                - Background process 'Worker #178fa28e' started.
DEBUG 2016-03-28 16:55:21,039  4138ms Worker                 Log                - Background process 'Worker #b53b7ae9' started.
DEBUG 2016-03-28 16:55:21,064  4163ms Worker                 Log                - Background process 'Worker #0aca7a8d' started.
DEBUG 2016-03-28 16:55:21,069  4168ms Worker                 Log                - Background process 'Worker #6af41931' started.
DEBUG 2016-03-28 16:55:21,085  4184ms Worker                 Log                - Background process 'Worker #fffddc51' started.
DEBUG 2016-03-28 16:55:21,096  4194ms Worker                 Log                - Background process 'Worker #8415b134' started.
DEBUG 2016-03-28 16:55:21,106  4205ms Worker                 Log                - Background process 'Worker #0c739544' started.
DEBUG 2016-03-28 16:55:21,135  4233ms Worker                 Log                - Background process 'Worker #06041a52' started.
DEBUG 2016-03-28 16:55:21,137  4236ms Worker                 Log                - Background process 'Worker #7d4fdce6' started.
DEBUG 2016-03-28 16:55:21,142  4240ms Worker                 Log                - Background process 'Worker #98ce5c16' started.
DEBUG 2016-03-28 16:55:21,148  4247ms Worker                 Log                - Background process 'Worker #66e2a279' started.
DEBUG 2016-03-28 16:55:21,174  4272ms Worker                 Log                - Background process 'Worker #bc967194' started.
DEBUG 2016-03-28 16:55:21,179  4278ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-28 16:55:21,198  4297ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-28 16:55:21,501  4600ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
DEBUG 2016-03-28 16:55:21,920  5019ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-28 16:55:23,639  6737ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-28 16:55:24,031  7130ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
INFO  2016-03-28 17:03:27,282  2409ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-28 17:03:27,999  3125ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-28 17:03:28,055  3181ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-28 17:03:28,065  3192ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-28 17:03:28,067  3193ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-28 17:03:28,067  3194ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-28 17:03:28,068  3194ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-28 17:03:28,068  3195ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-28 17:03:28,069  3196ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-28 17:03:28,070  3196ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-28 17:03:28,070  3197ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-28 17:03:28,097  3223ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-28 17:03:28,504  3631ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-28 17:03:28,505  3632ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-28 17:03:28,509  3635ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-28 17:03:28,510  3636ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-28 17:03:28,513  3639ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-28 17:03:28,514  3641ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-28 17:03:28,515  3642ms Worker                 Log                - Background process 'Worker #1c19e763' started.
DEBUG 2016-03-28 17:03:28,518  3645ms Worker                 Log                - Background process 'Worker #42f27b83' started.
DEBUG 2016-03-28 17:03:28,519  3646ms Worker                 Log                - Background process 'Worker #cc675b49' started.
DEBUG 2016-03-28 17:03:28,522  3649ms Worker                 Log                - Background process 'Worker #bf9757e9' started.
DEBUG 2016-03-28 17:03:28,526  3653ms Worker                 Log                - Background process 'Worker #f276a5a5' started.
DEBUG 2016-03-28 17:03:28,528  3654ms Worker                 Log                - Background process 'Worker #0e89c5b1' started.
DEBUG 2016-03-28 17:03:28,530  3656ms Worker                 Log                - Background process 'Worker #78bed76a' started.
DEBUG 2016-03-28 17:03:28,531  3657ms Worker                 Log                - Background process 'Worker #0d58f779' started.
DEBUG 2016-03-28 17:03:28,534  3660ms Worker                 Log                - Background process 'Worker #8101198f' started.
DEBUG 2016-03-28 17:03:28,535  3661ms Worker                 Log                - Background process 'Worker #8e5d68d5' started.
DEBUG 2016-03-28 17:03:28,536  3662ms Worker                 Log                - Background process 'Worker #1c6364c1' started.
DEBUG 2016-03-28 17:03:28,537  3663ms Worker                 Log                - Background process 'Worker #716446ae' started.
DEBUG 2016-03-28 17:03:28,538  3664ms Worker                 Log                - Background process 'Worker #a96609f3' started.
DEBUG 2016-03-28 17:03:28,539  3666ms Worker                 Log                - Background process 'Worker #dfb62f97' started.
DEBUG 2016-03-28 17:03:28,540  3667ms Worker                 Log                - Background process 'Worker #ad5f81f1' started.
DEBUG 2016-03-28 17:03:28,542  3669ms Worker                 Log                - Background process 'Worker #c42f7563' started.
DEBUG 2016-03-28 17:03:28,543  3670ms Worker                 Log                - Background process 'Worker #5cef6836' started.
DEBUG 2016-03-28 17:03:28,546  3672ms Worker                 Log                - Background process 'Worker #195d16c8' started.
DEBUG 2016-03-28 17:03:28,547  3673ms Worker                 Log                - Background process 'Worker #e5487f18' started.
DEBUG 2016-03-28 17:03:28,548  3674ms Worker                 Log                - Background process 'Worker #b762b48f' started.
DEBUG 2016-03-28 17:03:28,550  3676ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-28 17:03:28,552  3678ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-28 17:03:29,059  4185ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
INFO  2016-03-28 17:03:29,314  4440ms ServerWatchdog         Log                - 1 servers were removed due to timeout
DEBUG 2016-03-28 17:03:31,327  6454ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-28 17:03:31,635  6761ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-28 17:03:31,939  7066ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
DEBUG 2016-03-28 17:08:28,730 303856ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
INFO  2016-03-28 17:08:29,565 304692ms ServerWatchdog         Log                - 1 servers were removed due to timeout
DEBUG 2016-03-28 17:13:28,950 604077ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
INFO  2016-03-28 17:14:14,673  6450ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-28 17:14:15,369  7146ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-28 17:14:15,404  7182ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-28 17:14:15,411  7189ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-28 17:14:15,412  7190ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-28 17:14:15,413  7190ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-28 17:14:15,413  7191ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
